Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDL24,10.3,1.0037736868820453,Baking Goods,174.4422,OUT018,2009,3448.844,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDJ58,15.6,0.8477823011687566,Snack Foods,170.5764,OUT013,1987,4466.1864,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDY12,9.8,0.8932673404363367,Baking Goods,50.5008,OUT018,2009,253.004,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDP58,11.1,0.855219310662175,Snack Foods,220.0482,OUT018,2009,2628.5784,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDC41,15.6,0.826719072402626,Frozen Foods,76.867,OUT027,1985,2526.711,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDY07,11.8,1.4802318504202978,Fruits and Vegetables,46.8402,OUT013,1987,413.4618,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDN08,7.72,0.8959932373628212,Fruits and Vegetables,119.3466,OUT017,2007,3064.0116,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDJ53,10.5,0.9941214069466618,Frozen Foods,121.5098,OUT027,1985,2410.196,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDX04,19.6,0.9222899185117752,Frozen Foods,49.9376,OUT046,1997,623.1888,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDZ19,6.425,0.9997287876374146,Fruits and Vegetables,175.3712,OUT046,1997,2988.1104,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDB45,20.85,0.8878767064041715,Fruits and Vegetables,105.5306,OUT046,1997,940.7754,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCF54,18.0,1.430141916962587,Household,170.5422,OUT010,1998,344.8844,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDX21,7.05,0.8503211071809942,Snack Foods,108.6912,OUT045,2002,1310.2944,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDA50,16.25,0.8487151188263614,Dairy,98.341,OUT046,1997,1351.5739999999996,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
DRH39,20.7,1.1309290623619779,Dairy,74.667,OUT017,2007,2143.876,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
FDA38,5.44,0.8404018373114223,Dairy,241.2538,OUT013,1987,3124.5994,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
NCP30,20.5,0.998606058540702,Household,40.4822,OUT013,1987,589.2330000000002,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
FDW19,12.35,0.9126062375840156,Fruits and Vegetables,109.857,OUT049,1999,1208.427,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDF41,12.15,0.9937545718037994,Frozen Foods,248.046,OUT027,1985,7883.071999999999,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
DRF23,4.61,0.92550065595986,Hard Drinks,175.4396,OUT035,2004,2616.594,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NCP14,8.275,1.0026825142876263,Household,106.3306,OUT017,2007,1254.3672,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
FDK44,16.6,1.0359353154186215,Fruits and Vegetables,175.4738,OUT027,1985,2954.1546,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
DRA59,8.27,0.8475253719029711,Soft Drinks,186.5924,OUT018,2009,4442.2176,4,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDC28,7.905,1.194010699844817,Frozen Foods,109.2254,OUT045,2002,976.7286,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
NCO53,16.2,0.8,Health and Hygiene,182.1608,OUT049,1999,3123.9336,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDY55,16.75,0.7272727272727273,Fruits and Vegetables,258.3988,OUT019,1985,256.9988,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCS54,13.6,0.9138318193086501,Household,176.437,OUT045,2002,4587.362,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
NCM07,9.395,0.9187966008228334,Others,85.6908,OUT017,2007,1593.9252,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
FDQ19,7.35,1.4336118391925219,Fruits and Vegetables,241.0512,OUT010,1998,242.3512,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDS40,15.35,0.8298509384968823,Frozen Foods,38.319,OUT013,1987,292.952,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDC14,14.5,0.8432260693779212,Canned,42.0454,OUT013,1987,629.181,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDR12,12.6,0.8915912871871267,Baking Goods,173.2764,OUT018,2009,1030.6584,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDM60,10.8,0.7142857142857143,Baking Goods,39.3138,OUT013,1987,1015.345,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDG26,18.85,0.9995071626609726,Canned,257.833,OUT049,1999,3332.329,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
NCL55,12.15,0.8774265219874174,Others,254.004,OUT045,2002,2277.036,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
FDO21,11.6,0.9980725612430414,Snack Foods,226.9404,OUT035,2004,1800.3232,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCG18,15.3,0.8910587602106517,Household,101.6332,OUT013,1987,1845.5976,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
FDA27,20.35,1.0392661828902983,Dairy,256.8672,OUT046,1997,3579.3408,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
DRG03,14.5,1.475438805984752,Dairy,155.1998,OUT010,1998,307.5996,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDC22,6.89,1.040296224399643,Snack Foods,193.982,OUT046,1997,1737.7379999999996,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDC21,14.6,1.3008303506251668,Fruits and Vegetables,106.8254,OUT010,1998,108.5254,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDN50,16.85,1.0038106658961914,Canned,93.712,OUT018,2009,745.696,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
DRF27,8.93,0.9128684589454545,Dairy,153.434,OUT013,1987,1378.206,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
FDW57,8.31,1.0440838543238593,Snack Foods,176.9028,OUT017,2007,3010.7476,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDM34,19.0,1.4327290120157934,Snack Foods,131.0626,OUT010,1998,524.6504,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDZ39,19.7,0.994043060277489,Meat,103.499,OUT027,1985,1547.985,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDU28,19.2,1.5209732656075063,Frozen Foods,188.4214,OUT019,1985,376.8428,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDQ27,5.19,0.8409546223200263,Meat,102.599,OUT046,1997,1651.184,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDQ52,17.0,1.0047486357467794,Frozen Foods,246.5434,OUT017,2007,4470.1812,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDT51,11.65,0.7363190147176852,Meat,110.8544,OUT013,1987,1677.816,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
NCI30,20.25,0.8891376683577493,Household,247.346,OUT045,2002,1970.768,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
NCX29,10.0,1.419540423873922,Health and Hygiene,145.8102,OUT010,1998,874.8612,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDX38,10.5,1.3619291915471352,Dairy,49.5376,OUT019,1985,143.8128,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDO08,11.1,0.804433824355403,Fruits and Vegetables,165.9526,OUT017,2007,2631.2416,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDM15,11.8,1.0032288287733626,Meat,152.6366,OUT018,2009,1662.5026,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDW22,9.695,1.0038106622874288,Snack Foods,221.3114,OUT018,2009,2217.114,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDT08,13.65,1.0050909931361793,Fruits and Vegetables,151.505,OUT017,2007,2846.295,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDS32,17.75,0.917469065108254,Fruits and Vegetables,140.5838,OUT046,1997,2669.1922,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCI06,11.3,0.8719405559010268,Household,179.866,OUT018,2009,1258.362,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDR21,19.7,0.9076186333417507,Snack Foods,178.237,OUT027,1985,3705.177,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDD05,19.35,0.9133974887689681,Frozen Foods,122.0098,OUT046,1997,2651.2156,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDZ02,6.905,0.8570500921513282,Dairy,99.8726,OUT045,2002,587.2356,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDH47,13.5,0.9000910036177732,Starchy Foods,98.4068,OUT049,1999,1846.9292,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDM58,16.85,0.9634940080567355,Snack Foods,111.4544,OUT017,2007,2013.3792,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDG09,20.6,0.9315179210271156,Fruits and Vegetables,188.2556,OUT045,2002,3755.112,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDO27,6.175,1.0430812762669128,Meat,94.1752,OUT049,1999,575.2512,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDI41,18.5,0.9207376944116764,Frozen Foods,146.8418,OUT018,2009,2059.9852,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDK34,13.35,1.0280026236033817,Snack Foods,236.8564,OUT035,2004,5005.4844,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCX54,9.195,0.9072805318730992,Household,105.3622,OUT027,1985,3387.5904,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
FDL14,8.115,0.8569157818514312,Canned,154.9972,OUT049,1999,3739.1328,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDA13,15.85,0.9171380754637519,Canned,37.4506,OUT018,2009,303.6048,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDS11,7.05,1.5556266953270346,Breads,223.9088,OUT019,1985,223.7088,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDT43,16.35,0.9157889002197999,Fruits and Vegetables,50.8324,OUT017,2007,1298.31,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDR07,21.35,0.7404813114936043,Fruits and Vegetables,96.0094,OUT018,2009,380.8376,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDF41,12.15,1.0026581230683784,Frozen Foods,245.846,OUT018,2009,4434.228,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
DRM23,16.6,0.9177841238229737,Hard Drinks,172.0422,OUT049,1999,2586.633,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FDO52,11.6,1.003139534730913,Frozen Foods,170.3106,OUT018,2009,4277.765,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDD10,20.6,0.9187924468635285,Snack Foods,178.2344,OUT045,2002,1070.6064,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDN38,6.615,1.5549587442411201,Canned,251.2408,OUT019,1985,1001.3632,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDE17,20.1,1.0194370576617617,Frozen Foods,149.5366,OUT046,1997,2871.5954,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDZ03,13.65,0.8333333333333334,Dairy,186.024,OUT018,2009,4287.752,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDD03,13.3,1.0039078585516583,Dairy,232.63,OUT017,2007,1864.24,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NCW18,15.1,0.996230668876645,Household,237.7248,OUT027,1985,2607.2728,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
DRG36,14.15,0.9959214795275498,Soft Drinks,172.3106,OUT027,1985,4277.765,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT43,16.35,1.5242212801896544,Fruits and Vegetables,50.8324,OUT010,1998,155.7972,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCU17,5.32,1.0235790517783487,Health and Hygiene,100.9674,OUT018,2009,1222.4088,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDH50,15.0,0.9991586814082469,Canned,185.1266,OUT046,1997,2766.399000000001,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDU57,8.27,0.8810773284858273,Snack Foods,148.6708,OUT013,1987,2106.5912,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDA56,9.21,0.9955739899337969,Fruits and Vegetables,123.5414,OUT027,1985,4508.1318,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDZ15,13.1,1.02599807193775,Dairy,117.7782,OUT017,2007,1191.782,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDY51,12.5,1.0014352271346936,Meat,221.7798,OUT049,1999,3085.3172,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
DRF03,19.1,0.9221277567342914,Dairy,42.5138,OUT046,1997,649.8208,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NCV06,11.3,0.9187469512676683,Household,194.0478,OUT017,2007,3293.7126,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
FDA21,13.65,0.9980641182251012,Snack Foods,184.4924,OUT013,1987,9069.5276,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
NCQ53,17.599999999999994,0.9940727804780255,Health and Hygiene,235.259,OUT027,1985,5672.616,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
NCO29,11.15,0.9940995987800259,Health and Hygiene,164.1526,OUT027,1985,2960.1468,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
FDT26,18.85,1.0036345359129546,Dairy,121.044,OUT018,2009,1557.9720000000002,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDI21,5.59,0.9119945846034423,Snack Foods,65.0168,OUT035,2004,447.4176,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCI55,18.6,0.9996238869203414,Household,119.8414,OUT013,1987,365.5242,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
FDZ04,9.31,1.5029132540834016,Frozen Foods,63.75100000000001,OUT010,1998,126.502,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDL27,6.17,0.9980895988983878,Meat,65.9826,OUT046,1997,1162.4868,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDS45,5.175,0.829679001687748,Snack Foods,107.6622,OUT035,2004,2858.2794,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCG43,20.2,1.4443030719349637,Household,93.0462,OUT019,1985,185.0924,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
FDU28,19.2,0.8722339538224045,Frozen Foods,187.5214,OUT018,2009,1695.7926,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDO20,12.85,1.0256102129988847,Fruits and Vegetables,252.3382,OUT013,1987,6056.1168,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
NCG55,16.25,1.1236578533119737,Household,116.0176,OUT013,1987,1488.7288,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
NCM42,6.13,1.002043477451683,Household,110.4912,OUT017,2007,1310.2944,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
NCG07,12.3,0.9067754374219748,Household,189.653,OUT018,2009,569.259,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
NCQ29,12.0,1.432077215451992,Health and Hygiene,258.8278,OUT019,1985,1041.3112,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
NCV05,10.1,1.4742840041927718,Health and Hygiene,153.3656,OUT010,1998,463.3968,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCO02,11.15,1.0313739106076378,Others,66.2142,OUT018,2009,131.8284,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDH19,19.35,0.9063511588560254,Meat,172.0738,OUT018,2009,3301.7022,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
DRG13,17.25,1.004879410521782,Soft Drinks,165.6526,OUT017,2007,1808.9786,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
FDI57,19.85,0.9990372454630303,Seafood,196.3768,OUT035,2004,4138.6128,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDX51,9.5,0.8825037418489879,Meat,194.7452,OUT045,2002,1370.2164,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDW33,9.395,0.9997995736832413,Snack Foods,104.528,OUT049,1999,852.2239999999998,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
DRE12,4.59,1.0286019426600084,Soft Drinks,113.286,OUT013,1987,1471.418,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
FDY31,5.98,0.9987481084270095,Fruits and Vegetables,148.2418,OUT035,2004,2354.2688,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDR31,6.46,0.8714095576607013,Fruits and Vegetables,144.4102,OUT049,1999,4374.306,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDS55,7.02,0.9168868505898085,Fruits and Vegetables,146.8734,OUT035,2004,3563.3616,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
DRL60,8.52,0.8300006980378869,Soft Drinks,151.5682,OUT035,2004,3506.7686,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDW55,12.6,1.493994431085948,Fruits and Vegetables,250.3092,OUT010,1998,249.0092,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDT11,5.94,1.5037478444346821,Breads,186.4556,OUT010,1998,563.2668,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDO50,16.25,1.1261599367943125,Canned,91.3804,OUT046,1997,1653.8472,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDD28,10.695,1.0694971485305926,Frozen Foods,56.7904,OUT049,1999,1113.2176,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDN28,5.88,1.003429671978459,Frozen Foods,103.099,OUT017,2007,1341.5870000000002,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDS35,9.3,1.003056598609477,Breads,65.7826,OUT018,2009,968.739,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDB38,19.5,1.0417192069172994,Canned,158.292,OUT035,2004,3994.8,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDT07,5.82,0.928767169174687,Fruits and Vegetables,256.433,OUT018,2009,3844.995,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDC53,8.68,0.8992799404638964,Frozen Foods,96.5384,OUT046,1997,1182.4608,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCT41,15.7,0.8692813592870323,Health and Hygiene,153.2024,OUT046,1997,3795.06,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
FDR40,9.1,0.9965260159935628,Frozen Foods,78.5618,OUT027,1985,2255.7304,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDH32,12.8,1.0040337894235158,Fruits and Vegetables,97.241,OUT018,2009,1448.115,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDN60,15.1,0.9041712224786975,Baking Goods,158.6604,OUT045,2002,2535.3664,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDR33,7.31,0.8874165016231194,Snack Foods,108.157,OUT035,2004,1098.57,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDB59,18.25,0.9945977291822496,Snack Foods,197.2084,OUT027,1985,4166.5764,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDS07,12.35,0.9977804853152273,Fruits and Vegetables,113.9518,OUT046,1997,910.8144,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDD02,16.6,0.7142857142857143,Canned,117.3124,OUT013,1987,2014.7108,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDH05,14.35,0.9993737379940276,Frozen Foods,231.2984,OUT035,2004,6024.1584,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDR04,7.075,0.9276844604870995,Frozen Foods,98.1068,OUT049,1999,1458.102,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
DRJ47,18.25,1.0004004456781628,Hard Drinks,174.708,OUT046,1997,2423.512,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FDW50,13.1,0.9053675142953765,Dairy,165.1158,OUT018,2009,1504.0422,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCJ17,7.68,0.8831335854488567,Health and Hygiene,85.2224,OUT018,2009,1278.336,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDH60,19.7,0.7500000000000002,Baking Goods,197.911,OUT045,2002,1767.6989999999996,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
DRL60,8.52,0.8318412618281034,Soft Drinks,151.9682,OUT045,2002,1677.1502,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
FDS32,17.75,1.5356551034001218,Fruits and Vegetables,140.2838,OUT010,1998,280.9676,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDM58,16.849999999999998,0.7777777777777779,Snack Foods,112.2544,OUT027,1985,3914.9040000000014,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDK10,5.785,1.0048793977236006,Snack Foods,180.366,OUT017,2007,1258.362,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NCS30,5.945,0.9165695927643726,Household,127.8652,OUT035,2004,2195.8084,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
FDY15,18.25,0.9072634260672992,Dairy,154.66299999999995,OUT017,2007,2659.871,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDC53,8.68,0.8985315662668915,Frozen Foods,99.9384,OUT013,1987,689.7688,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDK45,11.65,0.8878978510344675,Seafood,113.386,OUT046,1997,2603.278,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDH26,19.25,1.0038165279621458,Canned,141.1496,OUT018,2009,282.2992,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCW06,16.2,1.4884360064344628,Household,192.3162,OUT010,1998,769.6648,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDV37,13.0,0.898597678004585,Canned,195.8426,OUT013,1987,4152.5946,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDB52,17.75,1.0016310545631628,Dairy,256.9672,OUT045,2002,1534.0032,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDF41,12.15,0.9985902891291722,Frozen Foods,245.246,OUT046,1997,3202.498,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDA39,6.32,0.9274373554738675,Meat,38.5822,OUT049,1999,353.5398,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDE56,17.25,0.8416809978056756,Fruits and Vegetables,63.4194,OUT035,2004,1547.985,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDC56,7.72,1.002775153624918,Fruits and Vegetables,121.744,OUT018,2009,2277.036,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDT26,18.85,1.0015898846822264,Dairy,120.644,OUT045,2002,3475.476,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
